Main,Sub1,number of tools 1,Sub2,number of tools 2
/phenomics-category,/conventional-fluorescence-microscopy-category,515,/structure-orientation-1-category,3
/phenomics-category,/conventional-fluorescence-microscopy-category,515,/comet-assay-analysis-category,4
/phenomics-category,/conventional-fluorescence-microscopy-category,515,/mitochondrial-network-analysis-1-category,4
/phenomics-category,/conventional-fluorescence-microscopy-category,515,/image-classification-2-category,6
/phenomics-category,/conventional-fluorescence-microscopy-category,515,/image-simulation-3-category,6
/phenomics-category,/conventional-fluorescence-microscopy-category,515,/data-management-and-annotation-3-category,7
/phenomics-category,/conventional-fluorescence-microscopy-category,515,/cell-lineage-tracing-3-category,8
/phenomics-category,/conventional-fluorescence-microscopy-category,515,/subcellular-protein-distribution-1-category,8
/phenomics-category,/conventional-fluorescence-microscopy-category,515,/2d-image-reconstruction-1-category,9
/phenomics-category,/conventional-fluorescence-microscopy-category,515,/image-deconvolution-2-category,10
/phenomics-category,/conventional-fluorescence-microscopy-category,515,/neurite-growth-1-category,10
/phenomics-category,/conventional-fluorescence-microscopy-category,515,/scratch-assay-category,10
/phenomics-category,/conventional-fluorescence-microscopy-category,515,/fluorescence-signal-quantification-1-category,11
/phenomics-category,/conventional-fluorescence-microscopy-category,515,/image-registration-6-category,12
/phenomics-category,/conventional-fluorescence-microscopy-category,515,/image-cytometry-category,14
/phenomics-category,/conventional-fluorescence-microscopy-category,515,/cell-phenotyping-2-category,15
/phenomics-category,/conventional-fluorescence-microscopy-category,515,/image-acquisition-category,15
/phenomics-category,/conventional-fluorescence-microscopy-category,515,/cell-counting-2-category,16
/phenomics-category,/conventional-fluorescence-microscopy-category,515,/neuron-tracing-1-category,17
/phenomics-category,/conventional-fluorescence-microscopy-category,515,/colocalization-analysis-1-category,19
/phenomics-category,/conventional-fluorescence-microscopy-category,515,/2d-gel-image-analysis-category,20
/phenomics-category,/conventional-fluorescence-microscopy-category,515,/image-visualization-12-category,20
/phenomics-category,/conventional-fluorescence-microscopy-category,515,/particle-tracking-1-category,20
/phenomics-category,/conventional-fluorescence-microscopy-category,515,/image-enhancement-6-category,27
/phenomics-category,/conventional-fluorescence-microscopy-category,515,/high-throughput-screening-category,38
/phenomics-category,/conventional-fluorescence-microscopy-category,515,/morphometric-analysis-1-category,58
/phenomics-category,/conventional-fluorescence-microscopy-category,515,/image-segmentation-5-category,59
/phenomics-category,/conventional-fluorescence-microscopy-category,515,/cell-tracking-1-category,65
/phenomics-category,/correlative-microscopy-category,14,/image-enhancement-5-category,1
/phenomics-category,/correlative-microscopy-category,14,/image-visualization-11-category,1
/phenomics-category,/correlative-microscopy-category,14,/morphometric-analysis-14-category,2
/phenomics-category,/correlative-microscopy-category,14,/3d-image-analysis-7-category,3
/phenomics-category,/correlative-microscopy-category,14,/image-registration-11-category,7
/genomics2-category,/crispr-cas9-knockout-screening-category,26,/data-analysis-3-category,26
/phenomics-category,/cryo-em-category,284,/image-simulation-11-category,1
/phenomics-category,/cryo-em-category,284,/3d-refinement-category,2
/phenomics-category,/cryo-em-category,284,/structure-orientation-2-category,2
/phenomics-category,/cryo-em-category,284,/cell-counting-6-category,4
/phenomics-category,/cryo-em-category,284,/biological-network-reconstruction-3-category,5
/phenomics-category,/cryo-em-category,284,/drift-correction-category,5
/phenomics-category,/cryo-em-category,284,/image-acquisition-3-category,6
/phenomics-category,/cryo-em-category,284,/image-classification-9-category,6
/phenomics-category,/cryo-em-category,284,/serial-block-face-imaging-3d-reconstruction-category,10
/phenomics-category,/cryo-em-category,284,/data-management-and-annotation-2-category,11
/phenomics-category,/cryo-em-category,284,/image-visualization-9-category,11
/phenomics-category,/cryo-em-category,284,/image-registration-15-category,15
/phenomics-category,/cryo-em-category,284,/ctf-estimation-correction-category,16
/phenomics-category,/cryo-em-category,284,/particle-picking-category,16
/phenomics-category,/cryo-em-category,284,/neuron-tracing-3-category,18
/phenomics-category,/cryo-em-category,284,/morphometric-analysis-13-category,20
/phenomics-category,/cryo-em-category,284,/3d-image-analysis-category,23
/phenomics-category,/cryo-em-category,284,/image-enhancement-category,27
/phenomics-category,/cryo-em-category,284,/image-segmentation-9-category,28
/phenomics-category,/cryo-em-category,284,/single-particle-analysis-category,28
/phenomics-category,/cryo-em-category,284,/3d-macromolecule-reconstruction-category,30
/phenomics-category,/cryo-em-tomography-category,91,/ctf-estimation-correction-1-category,1
/phenomics-category,/cryo-em-tomography-category,91,/image-modelization-3-category,2
/phenomics-category,/cryo-em-tomography-category,91,/object-counting-2-category,2
/phenomics-category,/cryo-em-tomography-category,91,/3d-image-analysis-8-category,3
/phenomics-category,/cryo-em-tomography-category,91,/3d-image-surfacing-4-category,3
/phenomics-category,/cryo-em-tomography-category,91,/macromolecule-localization-category,3
/phenomics-category,/cryo-em-tomography-category,91,/neuron-tracing-2-category,3
/phenomics-category,/cryo-em-tomography-category,91,/image-acquisition-4-category,5
/phenomics-category,/cryo-em-tomography-category,91,/morphometric-analysis-11-category,5
/phenomics-category,/cryo-em-tomography-category,91,/3d-image-visualization-category,8
/phenomics-category,/cryo-em-tomography-category,91,/tomogram-and-subtomogram-averaging-category,9
/phenomics-category,/cryo-em-tomography-category,91,/image-segmentation-12-category,10
/phenomics-category,/cryo-em-tomography-category,91,/image-enhancement-12-category,14
/phenomics-category,/cryo-em-tomography-category,91,/3d-image-reconstruction-3-category,23
/phenomics-category,/data-management-and-annotation-category,2, , 
/proteomics-category,/deep-mutational-scanning-category,4,/data-analysis-32-category,4
/genomics2-category,/de-novo-genome-sequencing-category,3268,/assembly-circularization-category,1
/genomics2-category,/de-novo-genome-sequencing-category,3268,/y-chromosome-read-detection-category,2
/genomics2-category,/de-novo-genome-sequencing-category,3268,/standards-guidelines-category,3
/genomics2-category,/de-novo-genome-sequencing-category,3268,/multilocus-sequence-typing-1-category,5
/genomics2-category,/de-novo-genome-sequencing-category,3268,/assembly-polishing-category,6
/genomics2-category,/de-novo-genome-sequencing-category,3268,/maximal-exact-matches-category,6
/genomics2-category,/de-novo-genome-sequencing-category,3268,/unclassified-tools11-category,6
/genomics2-category,/de-novo-genome-sequencing-category,3268,/genome-coordinate-conversion-category,7
/genomics2-category,/de-novo-genome-sequencing-category,3268,/genome-profiling-category,7
/genomics2-category,/de-novo-genome-sequencing-category,3268,/variant-aggregation-summarization-category,8
/genomics2-category,/de-novo-genome-sequencing-category,3268,/file-intersection-category,9
/genomics2-category,/de-novo-genome-sequencing-category,3268,/file-editing-category,10
/genomics2-category,/de-novo-genome-sequencing-category,3268,/read-elongation-category,11
/genomics2-category,/de-novo-genome-sequencing-category,3268,/genomic-interval-association-category,12
/genomics2-category,/de-novo-genome-sequencing-category,3268,/targeted-de-novo-assembly-category,12
/genomics2-category,/de-novo-genome-sequencing-category,3268,/assembly-visualization-category,13
/genomics2-category,/de-novo-genome-sequencing-category,3268,/dna-recombination-site-prediction-category,15
/genomics2-category,/de-novo-genome-sequencing-category,3268,/file-splitting-category,15
/genomics2-category,/de-novo-genome-sequencing-category,3268,/assembly-reconciliation-category,17
/genomics2-category,/de-novo-genome-sequencing-category,3268,/file-sampling-category,18
/genomics2-category,/de-novo-genome-sequencing-category,3268,/gap-closing-category,18
/genomics2-category,/de-novo-genome-sequencing-category,3268,/orf-detection-category,19
/genomics2-category,/de-novo-genome-sequencing-category,3268,/mutational-signatures-category,22
/genomics2-category,/de-novo-genome-sequencing-category,3268,/pedigree-reconstruction-category,23
/genomics2-category,/de-novo-genome-sequencing-category,3268,/file-comparison-category,24
/genomics2-category,/de-novo-genome-sequencing-category,3268,/depth-of-coverage-category,25
/genomics2-category,/de-novo-genome-sequencing-category,3268,/file-sorting-category,25
/genomics2-category,/de-novo-genome-sequencing-category,3268,/rsnp-prediction-category,29
/genomics2-category,/de-novo-genome-sequencing-category,3268,/read-clustering-category,32
/genomics2-category,/de-novo-genome-sequencing-category,3268,/reference-assisted-assembly-category,32
/genomics2-category,/de-novo-genome-sequencing-category,3268,/alignment-evaluation-category,37
/genomics2-category,/de-novo-genome-sequencing-category,3268,/fm-index-construction-category,37
/genomics2-category,/de-novo-genome-sequencing-category,3268,/haplotype-inference-category,39
/genomics2-category,/de-novo-genome-sequencing-category,3268,/tcga-data-access-category,39
/genomics2-category,/de-novo-genome-sequencing-category,3268,/base-calling-category,40
/genomics2-category,/de-novo-genome-sequencing-category,3268,/duplicate-reads-removal-category,40
/genomics2-category,/de-novo-genome-sequencing-category,3268,/file-merging-category,40
/genomics2-category,/de-novo-genome-sequencing-category,3268,/k-mer-counters-category,40
/genomics2-category,/de-novo-genome-sequencing-category,3268,/assembly-evaluation-category,47
/genomics2-category,/de-novo-genome-sequencing-category,3268,/whole-genome-alignment-category,53
/genomics2-category,/de-novo-genome-sequencing-category,3268,/file-parsing-category,55
/genomics2-category,/de-novo-genome-sequencing-category,3268,/assembly-scaffolding-category,63
/genomics2-category,/de-novo-genome-sequencing-category,3268,/file-filtering-category,65
/genomics2-category,/de-novo-genome-sequencing-category,3268,/insertion-detection-category,66
/genomics2-category,/de-novo-genome-sequencing-category,3268,/pairwise-sequence-alignment-category,67
/genomics2-category,/de-novo-genome-sequencing-category,3268,/tandem-repeat-prediction-category,76
/genomics2-category,/de-novo-genome-sequencing-category,3268,/sequence-homology-search-category,84
/genomics2-category,/de-novo-genome-sequencing-category,3268,/genome-annotation-category,94
/genomics2-category,/de-novo-genome-sequencing-category,3268,/data-compression-category,97
/genomics2-category,/de-novo-genome-sequencing-category,3268,/similarity-search-category,101
/genomics2-category,/de-novo-genome-sequencing-category,3268,/gene-prioritization-category,105
/genomics2-category,/de-novo-genome-sequencing-category,3268,/transposable-element-prediction-category,113
/genomics2-category,/de-novo-genome-sequencing-category,3268,/indel-detection-category,114
/genomics2-category,/de-novo-genome-sequencing-category,3268,/adapter-trimming-category,122
/genomics2-category,/de-novo-genome-sequencing-category,3268,/multiple-alignment2-category,126
/genomics2-category,/de-novo-genome-sequencing-category,3268,/error-correction-category,137
/genomics2-category,/de-novo-genome-sequencing-category,3268,/quality-control6-category,143
/genomics2-category,/de-novo-genome-sequencing-category,3268,/multiple-sequence-alignment-category,147
/genomics2-category,/de-novo-genome-sequencing-category,3268,/file-format-conversion-category,154
/genomics2-category,/de-novo-genome-sequencing-category,3268,/genome-assembly-category,184
/genomics2-category,/de-novo-genome-sequencing-category,3268,/read-alignment-category,311
/transcriptomics-category,/dge-category,5,/data-analysis-35-category,5
/phenomics-category,/diffusion-magnetic-resonance-imaging-analysis-category,65,/image-enhancement-18-category,2
/phenomics-category,/diffusion-magnetic-resonance-imaging-analysis-category,65,/image-simulation-8-category,2
